Year,New Player Name,Count Records,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Player-additional
2022,Tyler Cook,1,Tyler Cook,PF,24,CHI,20,200,13,0.643,0,0.842,9.1,20.7,14.9,2,1,1.7,11.8,13,0.4,0.2,0.5,0.127,-3,-1.1,-4.1,-0.1,cookty01
2022,Sharife Cooper,1,Sharife Cooper,PG,20,ATL,13,39,-5.4,0.25,0.429,0,0,14,7,16.3,0,0,26.3,21.3,-0.2,0,-0.2,-0.297,-11.3,-5,-16.3,-0.1,coopesh01
2022,Petr Cornelie,1,Petr Cornelie,PF,26,DEN,13,38,9.6,0.418,0.533,0.267,21.3,19.9,20.6,10.8,1.3,2.4,19.3,24,-0.1,0,0,-0.015,-6.1,-2.7,-8.8,-0.1,cornepe01
2022,DeMarcus Cousins,1,DeMarcus Cousins,C,31,TOT,48,718,18.2,0.567,0.377,0.386,11.7,29.1,20.6,15.2,2.4,2.7,18.3,28.1,0.3,1.3,1.6,0.104,-1.8,0.2,-1.6,0.1,couside01
2022,Robert Covington,1,Robert Covington,PF,31,TOT,71,1940,12.4,0.572,0.681,0.139,3.3,18.9,11,6.8,2.6,4.4,12.4,13.5,0.8,2.4,3.2,0.08,-1.6,1.7,0.2,1.1,covinro01
2022,Torrey Craig,1,Torrey Craig,SF,31,TOT,78,1596,11,0.556,0.531,0.118,5.9,15.4,10.7,7.6,1.4,2,12.6,14.3,0.9,1.4,2.3,0.07,-1.7,-0.1,-1.8,0.1,craigto01
2022,Jae Crowder,1,Jae Crowder,PF,31,PHO,67,1886,11.3,0.541,0.671,0.165,1.8,18,10.1,8.3,2.4,1.4,8.6,14.6,0.9,3.4,4.3,0.11,-1.3,2.4,1.1,1.5,crowdja01
2022,Jarrett Culver,1,Jarrett Culver,SG,22,MEM,37,338,8.7,0.433,0.348,0.252,3.9,11.1,7.4,13,2.8,1.3,11.8,20.6,-0.4,0.5,0.1,0.012,-5.7,0.3,-5.4,-0.3,culveja01
2022,Jarron Cumberland,1,Jarron Cumberland,SG,24,POR,3,12,8.4,0.5,0.5,0,8.8,19,13.7,11.6,0,0,0,7.2,0,0,0,0.079,-4.4,-2.2,-6.6,0,cumbeja01
2022,Cade Cunningham,1,Cade Cunningham,SG,20,DET,64,2088,13.1,0.504,0.352,0.163,2.9,16.2,9.2,29.1,1.8,1.9,17.5,27.5,-2.4,1.9,-0.5,-0.011,-1.1,-0.5,-1.6,0.2,cunnica01
2022,Seth Curry,1,Seth Curry,SG,31,TOT,64,2135,13.7,0.615,0.506,0.127,1.1,9.1,5.2,16.3,1.2,0.6,12.3,18.5,2.7,1.5,4.2,0.095,0.3,-0.9,-0.6,0.8,curryse01
2022,Stephen Curry,1,Stephen Curry,PG,33,GSW,64,2211,21.4,0.601,0.613,0.243,1.7,14.4,8.3,30.4,1.9,1,13.2,30.8,4.6,3.4,8,0.173,5.4,0.4,5.8,4.4,curryst01
2022,Anthony Davis,1,Anthony Davis,C,28,LAL,40,1404,23.9,0.578,0.101,0.351,8.1,22,15.1,14.7,1.7,5.7,9.3,27.1,2.6,2,4.5,0.155,2.6,1.2,3.8,2,davisan02
2022,Ed Davis,1,Ed Davis,C,32,CLE,31,201,9.3,0.632,0,0.875,7.9,26.9,17.6,4.5,0.7,4,18.4,6,0.2,0.3,0.5,0.126,-4.2,2.5,-1.8,0,davised01
2022,Terence Davis,1,Terence Davis,SG,24,SAC,30,536,14.6,0.543,0.558,0.165,2.2,17,9.5,11.9,2.2,1.8,10.3,25.6,0,0.5,0.5,0.044,-0.6,-0.4,-0.9,0.2,daviste02
2022,Gabriel Deck,1,Gabriel Deck,PF,26,OKC,7,56,11.5,0.643,0.286,0,1.8,9.3,5.5,13.7,0.9,0,12.5,12.3,0.1,0,0.1,0.08,-1.2,-1.3,-2.5,0,deckga01
2022,Dewayne Dedmon,1,Dewayne Dedmon,C,32,MIA,67,1065,15.9,0.632,0.162,0.345,11.4,29.4,20.6,6.7,1.1,4.2,17.3,16.9,1.5,2,3.5,0.157,-2.2,1.1,-1,0.3,dedmode01
2022,Sam Dekker,1,Sam Dekker,PF,27,TOR,1,1,0,,0,0,0,0,0,0,0,0,0,0,0.003,-6.2,-3.4,-9.6,0,dekkesa01,,,
2022,Javin DeLaurier,1,Javin DeLaurier,C,23,MIL,1,3,15.6,,0,34.6,17.7,0,16,0,0,0,0,0,0.26,-4.8,11.8,7,0,delauja01,,,
2022,DeMar DeRozan,1,DeMar DeRozan,PF,32,CHI,76,2743,23.1,0.59,0.093,0.386,2.3,13.7,8,23.3,1.2,0.8,9.2,31.8,7,1.8,8.8,0.154,3.4,-0.9,2.5,3.1,derozde01
2022,Mamadi Diakite,1,Mamadi Diakite,PF,25,OKC,13,188,11.6,0.54,0.106,0.234,9.2,23.3,16.1,1.6,1.3,4.5,11.9,13.5,0.1,0.3,0.3,0.08,-5.9,0.9,-5,-0.1,diakima01
2022,Cheick Diallo,1,Cheick Diallo,C,25,DET,3,31,12.3,0.517,0,0.75,13.3,29.4,20.9,0,1.6,0,8.6,16.1,0,0,0.1,0.108,-4.2,-3.3,-7.5,0,diallch01
2022,Hamidou Diallo,1,Hamidou Diallo,SG,23,DET,58,1269,15.7,0.541,0.177,0.266,5.6,18.7,11.8,9.8,2.7,1.2,9,21.8,0.6,1.5,2.1,0.079,-1.2,0.7,-0.5,0.5,diallha01
2022,Gorgui Dieng,1,Gorgui Dieng,C,32,ATL,44,371,17.3,0.624,0.607,0.232,9.5,26.1,17.8,12.7,1.5,3.1,13.9,16.9,0.8,0.4,1.2,0.155,1.4,0.8,2.1,0.4,dienggo01
2022,Spencer Dinwiddie,1,Spencer Dinwiddie,PG-SG,28,TOT,67,1980,15.1,0.543,0.449,0.343,2.6,13,7.8,25.7,1.1,0.6,10.9,21.4,2.7,1.4,4.1,0.098,0.8,-0.4,0.3,1.2,dinwisp01
2022,Donte DiVincenzo,1,Donte DiVincenzo,SG,25,TOT,42,1006,11.3,0.51,0.649,0.247,4.3,14,9.1,16.1,2.3,0.7,16.2,18.9,-0.1,0.9,0.7,0.035,-1.8,-0.5,-2.3,-0.1,divindo01
2022,Luka Dončić,1,Luka Dončić,PG,22,DAL,65,2301,25.1,0.571,0.406,0.349,2.7,26,14.3,46,1.6,1.4,15.3,37.4,3.8,3.8,7.6,0.159,6.4,1.8,8.2,5.9,doncilu01
2022,Luguentz Dort,1,Luguentz Dort,SG,22,OKC,51,1665,12.3,0.541,0.539,0.263,2.3,10.9,6.5,8.6,1.3,1,9.8,23.3,0.2,1.1,1.4,0.04,-1.5,-0.7,-2.3,-0.1,dortlu01
2022,Ayo Dosunmu,1,Ayo Dosunmu,SG,22,CHI,77,2110,11.2,0.596,0.348,0.146,1.4,9.9,5.7,16.5,1.4,1.2,15.9,14.1,1.7,1.3,3,0.069,-1.9,-0.1,-2,0,dosunay01
2022,Damyean Dotson,1,Damyean Dotson,SG,27,NYK,2,21,6.4,0.5,0.25,0,0,10.4,5.1,6.9,0,0,0,8.3,0,0,0,0.045,-3.7,-1.2,-4.9,0,dotsoda01
2022,Devon Dotson,1,Devon Dotson,PG,22,CHI,11,85,9.8,0.538,0.391,0.391,1.3,10.5,6,23.9,0.6,0,15.6,16.6,0.1,0,0.1,0.048,-3.4,-1.5,-4.9,-0.1,dotsode01
2022,Sekou Doumbouya,1,Sekou Doumbouya,PF,21,LAL,2,16,40.7,0.717,0.25,0.5,13.5,26.8,20.2,0,9,11.1,17,31.6,0,0.1,0.1,0.3,8.8,10,18.8,0.1,doumbse01
2022,Jeff Dowtin,1,Jeff Dowtin,PG,24,TOT,9,108,6.8,0.353,0.346,0.077,7.9,9.8,8.9,12.7,2.2,0.9,15.7,12.8,-0.1,0.1,0,-0.01,-5.7,0.1,-5.6,-0.1,dowtije01
2022,PJ Dozier,1,PJ Dozier,SG,25,DEN,18,340,8.7,0.463,0.485,0.131,4.8,15.6,10.3,11.3,1.6,1.6,11,15.2,-0.1,0.4,0.3,0.038,-3,1,-2,0,doziepj01
2022,Goran Dragic,1,Goran Dragić,PG,35,TOT,21,498,10,0.474,0.417,0.219,2.9,11.3,7.1,22.9,1.9,0.7,17,17.2,-0.1,0.4,0.4,0.034,-2.8,-0.5,-3.3,-0.2,dragigo01
2022,Andre Drummond,1,Andre Drummond,C,28,TOT,73,1437,21,0.574,0.007,0.379,18,34.1,26.2,13.7,2.7,4.2,18.5,19,2,3.1,5.1,0.17,-0.1,1.4,1.3,1.2,drumman01
2022,Chris Duarte,1,Chris Duarte,SG,24,IND,55,1541,12.3,0.537,0.411,0.18,2.9,13.6,8.2,10.9,1.8,0.6,11.8,21.1,0.2,0.7,0.9,0.029,-1.2,-1.1,-2.3,-0.1,duartch01
2022,David Duke Jr.,1,David Duke Jr.,PG,22,BRK,22,341,10,0.444,0.343,0.194,9.8,11.5,10.7,6.6,2,1.8,7.1,15.9,0,0.3,0.3,0.048,-3,-0.9,-3.9,-0.2,dukeda01
2022,Kris Dunn,1,Kris Dunn,PG,27,POR,14,336,12.5,0.482,0.108,0.176,2.8,13.6,8,35.1,3.3,0.9,22.5,18.3,-0.1,0.3,0.2,0.024,-4.6,-0.8,-5.4,-0.3,dunnkr01
2022,Kevin Durant,1,Kevin Durant,PF,33,BRK,55,2047,25.6,0.634,0.269,0.367,1.6,19.6,10.8,29.1,1.1,2.3,12.9,31.2,6.4,2,8.4,0.198,6.4,0.7,7.2,4.8,duranke01
2022,Jaime Echenique,1,Jaime Echenique,C,24,WAS,1,3,0,,0,0,0,0,0,0,0,0,0,0,-0.012,-5.5,-3,-8.5,0,echenja01,,,
2022,Anthony Edwards,1,Anthony Edwards,SG,20,MIN,72,2466,16.5,0.56,0.484,0.225,2.6,12.5,7.5,17.4,2,1.8,12.2,26.4,1.8,2.4,4.3,0.084,1.6,-0.4,1.2,2,edwaran01
2022,Carsen Edwards,1,Carsen Edwards,SG,23,DET,4,79,5.5,0.378,0.533,0.033,2.6,5.8,4.1,26.2,1.2,0,14.1,19.2,-0.1,0,-0.1,-0.075,-6,-3.4,-9.3,-0.1,edwarca01
2022,Kessler Edwards,1,Kessler Edwards,SF,21,BRK,48,987,8.3,0.516,0.509,0.071,5,13.8,9.5,4.1,1.4,2.2,13.2,13.8,-0.2,0.9,0.6,0.031,-3.1,-0.8,-3.8,-0.5,edwarke02
2022,Rob Edwards,1,Rob Edwards,SG,25,OKC,2,11,-0.8,0.375,1,0,0,28.5,14,0,0,0,20,19.6,-0.1,0,0,-0.181,-8.3,-2.9,-11.2,0,edwarro01
2022,CJ Elleby,1,CJ Elleby,SF,21,POR,58,1174,9.2,0.491,0.409,0.273,6,15.6,10.6,10.6,1.5,1.6,14,14.8,-0.1,0.5,0.4,0.016,-3.8,-1.5,-5.3,-1,ellebcj01
2022,Wayne Ellington,1,Wayne Ellington,SG,34,LAL,43,810,9.9,0.593,0.89,0.046,1.3,8.9,5.1,5,1.4,0.5,7.3,13.8,0.6,0.4,1,0.062,-0.7,-0.6,-1.4,0.1,ellinwa01
2022,Joel Embiid,1,Joel Embiid,C,27,PHI,68,2297,31.2,0.616,0.188,0.602,7.2,31.1,19.4,23.5,1.7,3.9,11.3,37.2,7.9,4.1,12,0.252,7.2,2,9.2,6.5,embiijo01
2022,James Ennis III,1,James Ennis III,SF,31,TOT,7,56,17.7,0.553,0.333,0.208,9.9,13.1,11.6,7.4,1.7,3.1,7.1,22,0.1,0.1,0.1,0.114,-0.1,-1,-1.1,0,ennisja01
2022,Drew Eubanks,1,Drew Eubanks,C,24,TOT,71,1245,18,0.638,0.062,0.35,11,22.2,16.5,10.1,1.2,2.8,15.9,17.5,2.2,1.1,3.4,0.13,-0.5,-0.9,-1.4,0.2,eubandr01
2022,Tacko Fall,1,Tacko Fall,C,26,CLE,11,59,11.3,0.398,0,0.583,13.4,29.4,21.6,4.6,0,9.1,16.6,13.6,-0.1,0.1,0.1,0.043,-4.1,0.8,-3.4,0,fallta01
2022,Derrick Favors,1,Derrick Favors,C,30,OKC,39,653,13.6,0.534,0.088,0.137,9,20.2,14.5,5.9,1.3,1.7,4.5,13.4,0.8,0.7,1.4,0.105,-2.3,0.3,-2.1,0,favorde01
2022,Bruno Fernando,1,Bruno Fernando,C,23,TOT,30,152,21.2,0.671,0.036,0.436,13,26.6,19.8,7.5,0.3,6.5,17.6,22.4,0.2,0.2,0.4,0.14,-0.4,0.2,-0.1,0.1,fernabr01
2022,Dorian Finney-Smith,1,Dorian Finney-Smith,PF,28,DAL,80,2644,12.5,0.604,0.629,0.12,5.1,10.7,7.9,8.2,1.7,1.3,9.9,13.8,3.4,3.2,6.6,0.121,0.1,0.7,0.8,1.9,finnedo01
2022,Malik Fitts,1,Malik Fitts,PF,24,TOT,15,63,10.7,0.553,0.526,0,3.5,25.2,14.7,12.7,0,0,9.5,14.6,0.1,0.1,0.1,0.097,-0.6,-0.5,-1.1,0,fittsma01
2022,Malachi Flynn,1,Malachi Flynn,PG,23,TOR,44,537,11.7,0.488,0.492,0.131,1.9,11.3,6.4,18.5,1.9,0.7,6.3,16.5,0.5,0.5,1,0.092,-1.8,0.4,-1.5,0.1,flynnma01
2022,Bryn Forbes,1,Bryn Forbes,SG,28,TOT,75,1286,11.5,0.574,0.547,0.161,0.9,6.9,3.9,8.3,0.9,0.3,8.8,21.2,0.8,0.6,1.4,0.054,-0.7,-2.2,-2.9,-0.3,forbebr01
2022,Aleem Ford,1,Aleem Ford,SF,24,ORL,5,74,0.5,0.35,0.75,0,2.8,18.6,10.7,3.8,0.7,0,16.7,14,-0.2,0.1,-0.2,-0.103,-9.1,-2.2,-11.4,-0.2,fordal03
2022,Trent Forrest,1,Trent Forrest,PG,23,UTA,60,765,10.9,0.554,0.174,0.31,3.4,10.5,7.1,18.6,1.9,0.7,21.4,12.8,0.5,0.8,1.3,0.084,-2.3,1.2,-1,0.2,forretr01
2022,Evan Fournier,1,Evan Fournier,SG,29,NYK,80,2358,12.3,0.554,0.641,0.117,1.5,8.2,4.8,11.9,1.7,0.8,9.4,20.8,1.5,2.2,3.7,0.075,-0.4,-0.3,-0.7,0.7,fournev01
2022,De'Aaron Fox,1,De'Aaron Fox,PG,24,SAC,59,2083,17.4,0.549,0.228,0.319,1.3,10.9,6,26.8,1.6,1,11.9,29.1,1.5,1,2.5,0.058,0.6,-1.2,-0.6,0.7,foxde01
2022,Melvin Frazier,1,Melvin Frazier,SG,25,OKC,3,120,-0.4,0.313,0.438,0.146,4.2,7,5.6,1.2,0.4,0,5.5,19.5,-0.4,0,-0.4,-0.16,-9.7,-6.7,-16.4,-0.4,frazime01
2022,Tim Frazier,1,Tim Frazier,PG,31,TOT,12,208,3.3,0.398,0.378,0.2,2.5,7.1,4.8,22.5,0.7,0.4,23.5,13.3,-0.3,0.1,-0.2,-0.046,-6.8,-1.8,-8.6,-0.3,fraziti01
2022,Enes Freedom,1,Enes Freedom,C,29,BOS,35,411,15,0.585,0.052,0.289,16.5,25.4,21,2.7,0.6,3.1,15.5,13.9,0.6,0.7,1.4,0.16,-1.2,-0.2,-1.4,0.1,kanteen01
2022,Markelle Fultz,1,Markelle Fultz,PG,23,ORL,18,360,17.7,0.517,0.097,0.177,1.2,13.2,7.2,48.9,2.7,1.3,17.5,27.5,0,0.4,0.4,0.053,-0.1,0.4,0.2,0.2,fultzma01
2022,Wenyen Gabriel,1,Wenyen Gabriel,PF,24,TOT,26,358,12.5,0.549,0.255,0.382,11.8,17.2,14.5,5.6,0.7,2.7,11.1,17.4,0.4,0.3,0.7,0.09,-3.7,-2.1,-5.9,-0.4,gabriwe01
2022,Daniel Gafford,1,Daniel Gafford,C,23,WAS,72,1444,21.8,0.708,0.002,0.372,12.1,19,15.6,7.3,1,5.8,12,16.7,4.4,1.6,6,0.198,1.1,0.5,1.6,1.3,gaffoda01
2022,Danilo Gallinari,1,Danilo Gallinari,PF,33,ATL,66,1672,14.3,0.579,0.492,0.261,2.3,17.8,10.1,8.5,0.8,0.6,5.4,18.4,2.8,0.8,3.6,0.105,1,-1.2,-0.2,0.8,gallida01
2022,Langston Galloway,1,Langston Galloway,SG,30,TOT,7,107,0.7,0.269,0.615,0,3.1,14.7,9,13.7,0.4,0,18.8,12.8,-0.3,0.1,-0.2,-0.1,-8,-1.8,-9.8,-0.2,gallola01
2022,Darius Garland,1,Darius Garland,PG,22,CLE,68,2430,19,0.576,0.387,0.205,1.8,8.2,5.1,39.9,1.8,0.3,16.2,27.8,3.8,2.5,6.3,0.125,3.4,-0.8,2.6,2.8,garlada01
2022,Marcus Garrett,1,Marcus Garrett,SG,23,MIA,12,128,4.7,0.28,0.19,0.238,8.1,12.2,10.2,7,2,2.5,7.9,8.8,-0.1,0.2,0.1,0.032,-6.4,1,-5.4,-0.1,garrema01
2022,Usman Garuba,1,Usman Garuba,PF,19,HOU,24,239,12.9,0.51,0.455,0.159,9.6,28.7,19.1,9.6,2,4.1,11.3,9.4,0.2,0.3,0.5,0.105,-1.8,0.9,-0.9,0.1,garubus01
2022,Luka Garza,1,Luka Garza,C,23,DET,32,389,15.6,0.535,0.333,0.415,15.3,12.3,13.9,8.3,1.1,1.4,9.4,21.1,0.5,0.2,0.8,0.093,-0.5,-2,-2.5,-0.1,garzalu01
2022,Rudy Gay,1,Rudy Gay,PF,35,UTA,55,1038,13,0.539,0.536,0.208,6,19.1,12.8,7.8,1.2,1.6,10.2,19.3,0.8,1.3,2.1,0.097,-0.7,-0.3,-1,0.3,gayru01
2022,Paul George,1,Paul George,PF,31,LAC,31,1077,18.6,0.538,0.404,0.233,1.2,19.2,10.5,28.1,3,1,15.2,33.7,-0.6,1.9,1.3,0.057,1.8,1.9,3.7,1.6,georgpa01
2022,Taj Gibson,1,Taj Gibson,C,36,NYK,52,946,12,0.606,0.229,0.313,9.8,16.3,13,4.9,1.2,4.2,12.5,10,1.4,1.2,2.7,0.135,-3,1,-2,0,gibsota01
2022,Josh Giddey,1,Josh Giddey,SF,19,OKC,54,1700,13.3,0.478,0.318,0.118,5.8,19.8,12.7,32.3,1.5,1.1,19.5,22.2,-1.3,1.7,0.4,0.01,-1.2,0.3,-0.9,0.5,giddejo01
2022,Shai Gilgeous-Alexander,1,Shai Gilgeous-Alexander,PG,23,OKC,56,1942,20.9,0.557,0.282,0.385,1.9,13,7.4,31.1,1.8,2.2,11.1,30.8,2.8,1.8,4.6,0.113,2.9,0.5,3.4,2.7,gilgesh01
2022,Anthony Gill,1,Anthony Gill,PF,29,WAS,44,463,14.7,0.682,0.239,0.477,8,12.2,10.2,8.3,0.5,2,12,14.4,1.1,0.2,1.4,0.14,-0.6,-1.3,-1.9,0,gillan01
2022,Freddie Gillespie,1,Freddie Gillespie,PF,24,ORL,9,119,9.5,0.419,0.045,0.318,11.5,20.5,16,5.9,1.2,6.9,16.6,10.9,-0.1,0.2,0.1,0.049,-5.6,1,-4.6,-0.1,gillefr01
2022,Rudy Gobert,1,Rudy Gobert,C,29,UTA,66,2120,24.7,0.732,0.008,0.864,12.9,36.3,25,5.1,1,5.7,14.5,16.9,7.3,4.3,11.7,0.264,2.9,1.7,4.6,3.6,goberru01
2022,Brandon Goodwin,1,Brandon Goodwin,PG,26,CLE,36,502,11.8,0.501,0.357,0.247,3.1,11.4,7.4,26,2.5,0.2,17.4,18.2,0.1,0.7,0.7,0.069,-2.6,1.1,-1.6,0.1,goodwbr01
2022,Jordan Goodwin,1,Jordan Goodwin,SG,23,WAS,2,6,-20.4,0,0.333,0,0,18.2,9.2,0,0,0,0,22.2,-0.1,0,-0.1,-0.533,-24.7,-9.4,-34.1,0,goodwjo01
2022,Aaron Gordon,1,Aaron Gordon,PF,26,DEN,75,2376,15.3,0.602,0.312,0.276,6.1,14.3,10.3,11.6,0.9,1.7,12.5,19.7,3.2,2,5.2,0.105,0.5,-1.1,-0.6,0.9,gordoaa01
2022,Eric Gordon,1,Eric Gordon,SG,33,HOU,57,1669,12.1,0.614,0.534,0.239,1,6.5,3.7,14.1,0.8,1,14.6,18.6,1.5,-0.1,1.4,0.04,-0.1,-2.2,-2.3,-0.1,gordoer01
2022,Devonte' Graham,1,Devonte' Graham,PG,26,NOP,76,2162,12.1,0.514,0.691,0.172,1.9,7.3,4.5,21,1.6,0.5,10.7,19.5,1.6,1.2,2.8,0.062,0.2,-1.2,-1,0.5,grahade01
2022,Jerami Grant,1,Jerami Grant,PF,27,DET,47,1500,16.1,0.556,0.363,0.371,1.9,12.4,6.9,12.5,1.4,2.9,9.5,25.7,1.2,1.1,2.3,0.075,1.4,-0.2,1.2,1.2,grantje01
2022,Hassani Gravett,1,Hassani Gravett,PG,25,ORL,8,171,10.1,0.629,0.684,0.105,0.6,12.4,6.5,17,1.4,0.5,18.5,12.3,0.1,0.1,0.3,0.071,-2.4,0.2,-2.3,0,graveha01
2022,Danny Green,1,Danny Green,SF,34,PHI,62,1353,9.5,0.561,0.847,0.044,2.7,10.1,6.5,6.5,2.2,2.5,12.1,12.3,0.3,1.6,1.9,0.067,-1.4,0.8,-0.5,0.5,greenda02
2022,Draymond Green,1,Draymond Green,PF,31,GSW,46,1329,14.3,0.582,0.21,0.354,3.8,23.2,13.8,32.5,2.2,3.6,31.9,14.3,0.8,2.8,3.6,0.131,-1.4,4.6,3.2,1.8,greendr01
2022,Jalen Green,1,Jalen Green,SG,19,HOU,67,2138,12.5,0.547,0.48,0.247,1.7,10,5.8,13.1,1,0.8,11.3,23.7,0.5,0.2,0.7,0.015,-0.5,-2.4,-2.9,-0.5,greenja05
2022,JaMychal Green,1,JaMychal Green,PF,31,DEN,67,1085,14.1,0.587,0.379,0.284,8.6,19.9,14.5,7.6,1.9,2.2,13.4,17.2,1.2,1.4,2.7,0.118,-2,0.1,-1.8,0,greenja01
2022,Javonte Green,1,Javonte Green,SF,28,CHI,65,1519,14,0.637,0.311,0.295,6.8,13.6,10.2,5.3,2.2,1.8,7.6,11.5,2.9,1.5,4.4,0.139,-0.6,0.7,0.1,0.8,greenja02
2022,Jeff Green,1,Jeff Green,PF,35,DEN,75,1849,12.5,0.627,0.318,0.374,2.6,11.1,7,7.3,0.7,1.3,10.3,16.3,2.7,1.2,3.9,0.101,-1.2,-1.3,-2.5,-0.2,greenje02
2022,Josh Green,1,Josh Green,SG,21,DAL,67,1039,11.9,0.578,0.305,0.176,5.6,11.7,8.6,11,2.2,1.2,13.8,13.9,1,1.4,2.4,0.111,-2.4,1.4,-1,0.3,greenjo02
2022,Blake Griffin,1,Blake Griffin,C,32,BRK,56,958,13.7,0.518,0.463,0.243,7,18.6,13,15,1.4,1.3,8.2,16.9,1.2,0.9,2.1,0.106,-0.6,0.1,-0.5,0.3,griffbl01
2022,Quentin Grimes,1,Quentin Grimes,SG,21,NYK,46,786,10.7,0.565,0.804,0.081,3.2,9.8,6.4,8.5,2,1.4,10.3,15.1,0.6,0.9,1.4,0.087,-1.2,0.9,-0.3,0.3,grimequ01
2022,Kyle Guy,1,Kyle Guy,SG,24,MIA,19,186,9.5,0.526,0.615,0.185,2.5,7.8,5.2,13.5,1.9,0.6,15.6,19.9,-0.1,0.2,0.1,0.035,-3.1,-0.3,-3.4,-0.1,guyky01
2022,Rui Hachimura,1,Rui Hachimura,PF,23,WAS,42,943,14.9,0.579,0.323,0.173,3,15.6,9.4,7.9,1.2,0.8,7.4,20.9,0.9,0.6,1.4,0.073,0.2,-1.7,-1.4,0.1,hachiru01
2022,Tyrese Haliburton,1,Tyrese Haliburton,SG-PG,21,TOT,77,2695,18.2,0.595,0.428,0.209,2.5,10.3,6.3,34.1,2.4,1.6,16.7,19,5.2,1.8,7,0.125,2.7,-0.1,2.6,3.1,halibty01
2022,Tyler Hall,1,Tyler Hall,SG,24,NYK,1,2,0,,0,0,0,0,0,0,0,0,0,0,0.007,-8.1,-0.5,-8.5,0,hallty01,,,
2022,R.J. Hampton,1,R.J. Hampton,SG,20,ORL,64,1402,8.5,0.481,0.4,0.256,1.7,12.9,7.3,16.9,1.4,0.8,14.6,18.4,-1.3,1.1,-0.2,-0.005,-4,-0.1,-4.1,-0.7,hamptrj01
2022,Tim Hardaway Jr.,1,Tim Hardaway Jr.,SG,29,DAL,42,1245,12.7,0.52,0.574,0.194,1.2,12.8,7,11.4,1.5,0.4,5.6,22,0.5,1.5,2,0.077,-0.4,0.2,-0.2,0.6,hardati02
2022,James Harden,1,James Harden,PG,32,BRK-PHI,65,2419,20.9,0.583,0.452,0.54,2.6,19.7,11.3,40.3,1.7,1.3,18.8,27.2,4.9,2.7,7.6,0.152,3.7,0.3,4,3.7,hardeja01
2022,Maurice Harkless,1,Maurice Harkless,SF,28,SAC,47,863,7.7,0.561,0.558,0.155,1.5,12.7,7.1,3.6,1.6,2.4,13.8,11.2,-0.1,0.6,0.5,0.026,-3.7,0.4,-3.3,-0.3,harklma01
2022,Jared Harper,1,Jared Harper,PG,24,NOP,5,43,36.9,0.666,0.462,0.154,5,0,2.6,64.1,4.6,2.2,6.7,29.7,0.3,0.1,0.4,0.422,14.2,3.1,17.3,0.2,harpeja01
2022,Montrezl Harrell,1,Montrezl Harrell,C,28,TOT,71,1641,23.2,0.68,0.031,0.533,10,18.7,14.4,13.9,0.9,2.3,9.5,20.2,6.1,1.2,7.3,0.213,3.7,0.1,3.9,2.4,harremo01
2022,Gary Harris,1,Gary Harris,SG,27,ORL,61,1730,10.9,0.571,0.546,0.172,2.2,5.3,3.7,9.5,1.6,0.5,9.3,16.4,1.1,1,2.2,0.06,-2,-0.4,-2.4,-0.2,harriga01
2022,Joe Harris,1,Joe Harris,SF,30,BRK,14,423,9.6,0.624,0.71,0.048,1.3,12.8,7.2,4.5,0.8,0.4,11.2,14.5,0.3,0.2,0.5,0.06,-0.9,-0.5,-1.4,0.1,harrijo01
2022,Tobias Harris,1,Tobias Harris,PF,29,PHI,73,2543,15.9,0.566,0.269,0.198,3.4,18.1,10.9,15.9,0.9,1.5,9.5,21.7,3,2.6,5.6,0.105,0.6,-0.6,0,1.3,harrito02
2022,Shaquille Harrison,1,Shaquille Harrison,SG,28,BRK,2,23,4.6,0.333,0.333,0,4.9,13.8,9.5,16.6,2.1,3.9,25,15,-0.1,0,0,-0.067,-9,0.6,-8.3,0,harrish01
2022,Josh Hart,1,Josh Hart,SG,26,TOT,54,1791,16.1,0.61,0.374,0.371,3.7,20.7,12,18.9,1.7,0.7,14.7,18.6,2.8,1.5,4.4,0.117,0.5,0.5,0.9,1.3,hartjo01
2022,Isaiah Hartenstein,1,Isaiah Hartenstein,C,23,LAC,68,1216,22,0.664,0.082,0.361,10.5,18.2,14.5,20.5,2,5.4,16.5,18.4,3.3,2.2,5.5,0.215,1.4,3.1,4.5,2,harteis01
2022,Udonis Haslem,1,Udonis Haslem,C,41,MIA,13,83,8.6,0.495,0.129,0.097,5.6,28.2,17.1,7.4,0.6,1.3,13.4,20,-0.1,0.1,0.1,0.033,-6.4,-0.7,-7.1,-0.1,hasleud01
2022,Sam Hauser,1,Sam Hauser,SF,24,BOS,26,158,14.8,0.65,0.88,0,3.5,16,9.9,9.1,0.3,1.2,3.8,14.5,0.4,0.2,0.6,0.171,2.7,-0.3,2.3,0.2,hausesa01
2022,Jaxson Hayes,1,Jaxson Hayes,C,21,NOP,70,1398,18.5,0.68,0.143,0.472,8.9,16.2,12.5,4.7,1.2,3.8,10.1,16.4,3.7,1.3,5.1,0.174,0.6,-0.3,0.2,0.8,hayesja02
